,end_period_ts,end_period_utc,end_period_local,open_interest,volume,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,mid_cents,spread_cents,price_open_dollars,price_high_dollars,price_low_dollars,price_close_dollars,price_mean_dollars,price_previous_dollars,yes_bid_open_dollars,yes_bid_high_dollars,yes_bid_low_dollars,yes_bid_close_dollars,yes_ask_open_dollars,yes_ask_high_dollars,yes_ask_low_dollars,yes_ask_close_dollars,mid_dollars,spread_dollars,yes_sub_title,event_title,ticker,series_ticker
35,1750392000,2025-06-20 04:00:00+00:00,2025-06-20 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
36,1750478400,2025-06-21 04:00:00+00:00,2025-06-21 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
37,1750564800,2025-06-22 04:00:00+00:00,2025-06-22 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
38,1750651200,2025-06-23 04:00:00+00:00,2025-06-23 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
39,1750737600,2025-06-24 04:00:00+00:00,2025-06-24 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
40,1750824000,2025-06-25 04:00:00+00:00,2025-06-25 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
41,1750910400,2025-06-26 04:00:00+00:00,2025-06-26 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
42,1750996800,2025-06-27 04:00:00+00:00,2025-06-27 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
43,1751083200,2025-06-28 04:00:00+00:00,2025-06-28 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
44,1751169600,2025-06-29 04:00:00+00:00,2025-06-29 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
45,1751256000,2025-06-30 04:00:00+00:00,2025-06-30 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
46,1751342400,2025-07-01 04:00:00+00:00,2025-07-01 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
47,1751428800,2025-07-02 04:00:00+00:00,2025-07-02 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
48,1751515200,2025-07-03 04:00:00+00:00,2025-07-03 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
49,1751601600,2025-07-04 04:00:00+00:00,2025-07-04 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
50,1751688000,2025-07-05 04:00:00+00:00,2025-07-05 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
51,1751774400,2025-07-06 04:00:00+00:00,2025-07-06 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
52,1751860800,2025-07-07 04:00:00+00:00,2025-07-07 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
53,1751947200,2025-07-08 04:00:00+00:00,2025-07-08 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
54,1752033600,2025-07-09 04:00:00+00:00,2025-07-09 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
55,1752120000,2025-07-10 04:00:00+00:00,2025-07-10 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
56,1752206400,2025-07-11 04:00:00+00:00,2025-07-11 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
57,1752292800,2025-07-12 04:00:00+00:00,2025-07-12 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
58,1752379200,2025-07-13 04:00:00+00:00,2025-07-13 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
59,1752465600,2025-07-14 04:00:00+00:00,2025-07-14 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
60,1752552000,2025-07-15 04:00:00+00:00,2025-07-15 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
61,1752638400,2025-07-16 04:00:00+00:00,2025-07-16 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
62,1752724800,2025-07-17 04:00:00+00:00,2025-07-17 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
63,1752811200,2025-07-18 04:00:00+00:00,2025-07-18 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
64,1752897600,2025-07-19 04:00:00+00:00,2025-07-19 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
65,1752984000,2025-07-20 04:00:00+00:00,2025-07-20 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
66,1753070400,2025-07-21 04:00:00+00:00,2025-07-21 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
67,1753156800,2025-07-22 04:00:00+00:00,2025-07-22 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
68,1753243200,2025-07-23 04:00:00+00:00,2025-07-23 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
69,1753329600,2025-07-24 04:00:00+00:00,2025-07-24 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
70,1753416000,2025-07-25 04:00:00+00:00,2025-07-25 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
71,1753502400,2025-07-26 04:00:00+00:00,2025-07-26 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
72,1753588800,2025-07-27 04:00:00+00:00,2025-07-27 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
73,1753675200,2025-07-28 04:00:00+00:00,2025-07-28 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
74,1753761600,2025-07-29 04:00:00+00:00,2025-07-29 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
75,1753848000,2025-07-30 04:00:00+00:00,2025-07-30 00:00:00,0,0,,,,,,,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
76,1753934400,2025-07-31 04:00:00+00:00,2025-07-31 00:00:00,10000,10000,1.0,1.0,1.0,1.0,1.0,,0,0,0,0,1,1,1,1,0.5,1.0,0.01,0.01,0.01,0.01,0.01,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
77,1754020800,2025-08-01 04:00:00+00:00,2025-08-01 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
78,1754107200,2025-08-02 04:00:00+00:00,2025-08-02 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
79,1754193600,2025-08-03 04:00:00+00:00,2025-08-03 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
80,1754280000,2025-08-04 04:00:00+00:00,2025-08-04 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
81,1754366400,2025-08-05 04:00:00+00:00,2025-08-05 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
82,1754452800,2025-08-06 04:00:00+00:00,2025-08-06 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
83,1754539200,2025-08-07 04:00:00+00:00,2025-08-07 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
84,1754625600,2025-08-08 04:00:00+00:00,2025-08-08 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
85,1754712000,2025-08-09 04:00:00+00:00,2025-08-09 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
86,1754798400,2025-08-10 04:00:00+00:00,2025-08-10 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
87,1754884800,2025-08-11 04:00:00+00:00,2025-08-11 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
88,1754971200,2025-08-12 04:00:00+00:00,2025-08-12 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
89,1755057600,2025-08-13 04:00:00+00:00,2025-08-13 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
90,1755144000,2025-08-14 04:00:00+00:00,2025-08-14 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
91,1755230400,2025-08-15 04:00:00+00:00,2025-08-15 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
92,1755316800,2025-08-16 04:00:00+00:00,2025-08-16 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
93,1755403200,2025-08-17 04:00:00+00:00,2025-08-17 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
94,1755489600,2025-08-18 04:00:00+00:00,2025-08-18 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
95,1755576000,2025-08-19 04:00:00+00:00,2025-08-19 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
96,1755662400,2025-08-20 04:00:00+00:00,2025-08-20 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
97,1755748800,2025-08-21 04:00:00+00:00,2025-08-21 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
98,1755835200,2025-08-22 04:00:00+00:00,2025-08-22 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
99,1755921600,2025-08-23 04:00:00+00:00,2025-08-23 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
100,1756008000,2025-08-24 04:00:00+00:00,2025-08-24 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
101,1756094400,2025-08-25 04:00:00+00:00,2025-08-25 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
102,1756180800,2025-08-26 04:00:00+00:00,2025-08-26 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
103,1756267200,2025-08-27 04:00:00+00:00,2025-08-27 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
104,1756353600,2025-08-28 04:00:00+00:00,2025-08-28 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
105,1756440000,2025-08-29 04:00:00+00:00,2025-08-29 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
106,1756526400,2025-08-30 04:00:00+00:00,2025-08-30 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
107,1756612800,2025-08-31 04:00:00+00:00,2025-08-31 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
108,1756699200,2025-09-01 04:00:00+00:00,2025-09-01 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
109,1756785600,2025-09-02 04:00:00+00:00,2025-09-02 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
110,1756872000,2025-09-03 04:00:00+00:00,2025-09-03 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
111,1756958400,2025-09-04 04:00:00+00:00,2025-09-04 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
112,1757044800,2025-09-05 04:00:00+00:00,2025-09-05 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
113,1757131200,2025-09-06 04:00:00+00:00,2025-09-06 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
114,1757217600,2025-09-07 04:00:00+00:00,2025-09-07 00:00:00,10000,0,,,,,,1.0,0,0,0,0,1,1,1,1,0.5,1.0,,,,,,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.005,0.01,Ukraine,2026 Men's World Cup winner?,KXMENWORLDCUP-26-UA,KXMENWORLDCUP
